timestamp,max_demand_gen,highest_gen,min_gen,day_peak_gen,eve_peak_gen,eve_peak_load_shedding,max_temp,total_gas,total_energy
6/1/2015,7782,7782,5838,6338,7782,0,36,1003.48,157.65
6/2/2015,6869,6869,5167,6482,6869,0,36,1004.19,148.74
6/3/2015,7549,7558,4975,5658,7549,0,35.7,1037.43,146.43
6/4/2015,7676,7752,6017,6552,7676,0,36.2,1049.77,163.47
6/5/2015,7312,7444,5841,6195,7312,0,36.5,1029.04,165.22
6/6/2015,7372,7435,6060,6613,7372,0,34.8,1029.04,161.25
6/7/2015,7496,7496,6092,6861,7496,0,35.6,1015.44,170.66
6/8/2015,7573,7704,6197,6656,7573,0,36,1005.77,164.1
6/9/2015,7653,7653,5957,6840,7653,0,35,1028.93,165.19
6/10/2015,7385,7385,5843,6036,7385,0,31.2,959.16,155.58
6/11/2015,7385,7385,5843,6036,7385,0,31.2,959.16,155.58
6/12/2015,7385,7385,5843,6036,7385,0,31.2,959.16,155.58
6/13/2015,6966,6966,4476,4476,6966,0,31.6,921.74,137.7
6/14/2015,6869,6869,4722,5504,6869,0,32.5,960.05,139.72
6/15/2015,7200,7208,5142,6019,7200,0,31.6,985.15,147.2
6/16/2015,7300,7085,4988,6018,7085,194,31.6,959.24,146.31
6/17/2015,7297,7297,5431,6051,7297,0,32.6,996.82,149.24
6/18/2015,7500,7348,5586,6184,7279,200,33.6,998.1,151.16
6/19/2015,7650,7407,5627,5685,7407,219,35,989.84,153.51
6/20/2015,7700,7407,5992,6265,7407,264,34.2,1020.69,157.4
6/21/2015,7600,7472,5964,6272,7397,183,33,1041.85,158.51
6/22/2015,7365,7365,5420,5845,7365,0,29.3,1039.36,148.64
6/23/2015,7513,7513,4918,5822,7513,0,30.7,1084.24,148.85
6/24/2015,7632,7632,4973,5828,7632,0,30.5,1042.08,144.64
6/25/2015,7343,7343,4717,5521,7343,0,29.2,993.35,143.84
6/26/2015,7212,7212,4420,4858,7212,0,29.5,936.07,132.66
6/27/2015,7121,7121,4552,4970,7121,0,28.3,991.1,132.92
6/28/2015,7475,7475,4504,5496,7475,0,30,1026.43,136.87
6/29/2015,7719,7719,4857,6074,7719,0,33.4,1077.48,148.41
6/30/2015,7802,7802,5184,6116,7802,0,36,1137.97,154.18
7/1/2015,7923,7923,5675,6458,7923,0,34,1152.32,160.67
7/2/2015,7858,7858,5784,6461,7858,0,32.5,1113.08,156.84
7/3/2015,7810,7810,5345,5616,7810,0,34,1126.3,150.41
7/4/2015,7744,7744,5723,6537,7744,0,35.2,1150.37,161.11
7/5/2015,8032,8032,5645,6521,8032,0,33,1147.86,163.7
7/6/2015,8122,8122,5942,6697,8122,0,34,1148.52,167.42
7/7/2015,8122,8122,5942,6697,8122,0,34,1148.52,167.42
7/8/2015,7711,7711,5561,6525,7711,0,32.8,1112.23,156.71
7/9/2015,7348,7348,4668,5531,7348,0,28.5,1092.85,157.84
7/10/2015,7352,7400,4749,5190,7352,0,31,1061.81,138.68
7/11/2015,7590,7632,5237,6206,7590,0,33.6,1106.94,155.2
7/12/2015,7972,7972,5995,6624,7972,0,33.4,1106.37,165.41
7/13/2015,7971,8027,6296,6956,7971,0,35,1138.2,162.49
7/14/2015,7925,7925,6457,6986,7925,0,35.5,1109.38,169.89
7/15/2015,7304,7461,5308,5553,7304,0,29.6,1098.37,149.95
7/16/2015,7189,7189,5099,5324,7189,0,30.6,1072.68,143.43
7/17/2015,6762,6762,4159,4494,6762,0,30,997.44,128.11
7/18/2015,6274,6274,4214,4453,6274,0,28.3,954.52,121.54
7/19/2015,5997,5997,3544,3804,5997,0,27.2,907,107.62
7/20/2015,6293,6293,3725,4060,6293,0,28.5,926.4,113.3
7/21/2015,6547,6547,3769,4594,6547,0,30.7,974.95,118.96
7/22/2015,6525,6525,4303,4720,6525,0,31,993.41,124.45
7/23/2015,6782,6782,4378,5220,6782,0,32.7,991.89,130.13
7/24/2015,6508,6508,4342,4676,6512,0,30,934.08,124.45
7/25/2015,7031,7031,4118,5164,7030,0,30.1,995.74,128.47
7/26/2015,6238,6238,4318,5098,6225,0,31.6,969.8,124.24
7/27/2015,6737,6737,4155,5076,6737,0,27.9,1020.93,124.86
7/28/2015,6966,6966,4448,5619,6966,0,33.2,1079.84,135.79
7/29/2015,6966,6966,4448,5619,6966,0,33.2,1079.84,135.79
7/30/2015,7028,7028,5102,5545,7028,0,33.7,1042.35,141.72
7/31/2015,5978,6056,3649,4079,5978,0,26.5,896.46,112.95
8/1/2015,6066,6066,3888,4512,6066,0,29.5,959.09,114.09
8/2/2015,7414,7414,4296,5485,7414,0,30.3,1083.9,130.5
8/3/2015,7429,7429,5095,6250,7429,0,32.4,1130.75,142.66
8/4/2015,7429,7429,5095,6250,7429,0,32.4,1130.75,142.66
8/5/2015,7845,7845,5650,6467,7845,0,34.4,1139.45,159.11
8/6/2015,8029,8029,5841,6666,8029,0,34.1,1118.43,160.96
8/7/2015,7569,7569,5536,5750,7569,0,33.4,1095.97,152.47
8/8/2015,7943,7943,5673,5992,7943,0,34.2,1121.72,158.84
8/9/2015,8089,8089,5884,6277,8089,0,34.5,1089.02,163.61
8/10/2015,8017,8017,6063,6728,8017,0,34.4,1053.28,164.51
8/11/2015,8126,8126,6038,6781,8126,0,34.7,1084.73,166.58
8/12/2015,8015,8015,6053,6661,8015,0,33.2,1067.08,164.97
8/13/2015,8177,8177,6261,6600,8177,0,33.3,1046.58,174.54
8/14/2015,7773,7773,5568,5908,7773,0,31.2,1023.8,152.53
8/15/2015,7796,7796,5438,6068,7796,0,33,1099.96,153.14
8/16/2015,8031,8031,5552,6423,8031,0,32.5,1092.43,158.34
8/17/2015,7877,7877,5534,6262,7877,0,32.7,1099.55,153.64
8/18/2015,7698,7698,5535,5968,7698,0,32,1070.67,160.52
8/19/2015,7840,7840,5431,6237,7840,0,32.5,1084.99,153.12
8/20/2015,7436,7436,5257,6220,7436,0,32.5,1015.2,153.53
8/21/2015,7215,7215,4458,5072,7215,0,29.6,948.48,130.3
8/22/2015,7973,7973,5077,5902,7973,0,33.3,1058.09,149.01
8/23/2015,8118,8118,5583,6369,8118,0,31.6,1096.07,156.83
8/24/2015,7926,7926,5585,6622,7926,0,33,1044.99,160.5
8/25/2015,8008,8008,5784,6573,8008,0,33.2,1106.56,163.66
8/26/2015,7941,7941,5933,6569,7941,0,33.1,1061.55,164.11
8/27/2015,7879,7879,5795,6462,7879,0,33,1002.52,164.1
8/28/2015,7551,7551,5301,5475,7551,0,32.5,1010.17,149.48
8/29/2015,7909,7909,5329,6055,7909,0,32.1,1059.1,153.92
8/30/2015,7916,7916,5624,6496,7916,0,31.8,1060.96,158.55
8/31/2015,7574,7574,5316,5981,7574,0,29.8,1000.61,149.64
9/1/2015,7574,7574,5316,5981,7574,0,29.8,1000.61,149.64
9/2/2015,7743,7743,5039,6034,7743,0,28.5,1087.82,147.82
9/3/2015,7860,7860,5194,6161,7860,0,30.8,1075.65,152.26
9/4/2015,7350,7350,4847,5254,7350,0,31,1017.74,139.75
9/5/2015,7724,7724,5188,6202,7724,0,33.4,1076.41,150.14
9/6/2015,7748,7761,5515,6556,7748,0,33.7,1090.52,154.24
9/7/2015,7879,7879,5820,6669,7879,0,34.1,1084.31,160.61
9/8/2015,7787,7787,5843,6747,7787,0,34.1,1069.11,161.59
9/9/2015,7742,7862,5977,6878,7742,0,34.6,1072.74,168.14
9/10/2015,7910,7910,6222,6228,7910,0,35.4,1084.36,166.04
9/11/2015,7646,7646,5664,5976,7646,0,33.7,1041.97,156.09
9/12/2015,7659,7659,5798,6411,7659,0,34.9,1050.04,158.41
9/13/2015,7659,7659,5798,6411,7659,0,34.9,1050.04,158.41
9/14/2015,7894,7894,5983,6755,7894,0,33.6,1052.98,164.66
9/15/2015,7529,7686,5998,6572,7529,0,33.2,1028.36,162.56
9/16/2015,7861,7861,6060,6964,7861,0,33.8,1032.32,165.87
9/17/2015,7850,7883,6393,6868,7681,152,34.5,1036.2,167.12
9/18/2015,7850,7803,6234,6324,7256,535,36.5,1009.5,164.69
9/19/2015,7850,7704,5795,6373,7704,131,28.9,1002.65,159.34
9/20/2015,7494,7494,4998,5743,7494,0,27.3,973.59,146.79
9/21/2015,7700,7700,4697,5893,7700,0,30.7,1010.38,146.43
9/22/2015,7553,7553,5029,6022,7553,0,29.8,1013.33,149.71
9/23/2015,6621,6621,4764,5559,6621,0,29.5,982.5,148.6
9/24/2015,6654,6654,4073,4641,6654,0,31.2,932.11,126.09
9/25/2015,6821,6821,4010,4347,6821,0,34.5,873.6,129.95
9/26/2015,6750,6750,4367,4795,6750,0,34.7,795.35,126.61
9/27/2015,6827,6827,4391,5109,6827,0,33.5,877.66,130.63
9/28/2015,7017,7017,4532,5384,7017,0,33.8,908,135.15
9/29/2015,7274,7274,4826,5675,7274,0,34.6,939.5,144.23
9/30/2015,7675,7675,5223,6199,7675,0,35.4,962.09,152.88
10/1/2015,7740,7740,5312,6305,7740,0,35.5,983.87,156.32
10/2/2015,7393,7393,5371,5900,7393,0,35,1031.51,149.12
10/3/2015,7817,7817,5354,6248,7817,0,32.5,1009.24,156.89
10/4/2015,7883,7883,5491,6581,7883,0,34.3,1006.54,160.61
10/5/2015,8031,8031,5712,6580,7614,0,35.2,1014.17,162.33
10/6/2015,8162,8162,5621,6535,8162,0,33.8,1035.2,163.23
10/7/2015,8048,8048,5614,6643,8048,0,33.5,1029.34,168.98
10/8/2015,7742,7742,5466,6348,7742,0,28.4,991.4,154.9
10/9/2015,7635,7635,4751,5605,7635,0,32.4,942.26,142.88
10/10/2015,7901,7901,4945,6036,7901,0,33.1,954.93,151.97
10/11/2015,8002,8002,5220,6429,8002,0,32,1024.3,153.47
10/12/2015,7680,7680,5206,6407,7680,0,30.2,1031.18,152.4
10/13/2015,7390,7390,5033,6110,7390,0,30.7,1008.98,145.87
10/14/2015,7565,7565,4833,6023,7565,0,30.6,977.62,142.68
10/15/2015,7610,7610,4862,6272,7610,0,31,952.85,143.82
10/16/2015,7293,7293,4634,5384,7293,0,32.6,979.71,136.63
10/17/2015,7834,7834,4782,5908,7834,0,32.4,1038.38,145.55
10/18/2015,7994,7994,5188,6493,7994,0,33,1013.72,156.05
10/19/2015,7728,7728,5185,6561,7728,0,33,987.12,154.67
10/20/2015,7802,7802,5265,6608,7802,0,32.8,997.14,155.56
10/21/2015,7849,7849,5212,6757,7849,0,32.6,1023.85,156.7
10/22/2015,7892,7892,5263,6370,7892,0,32.5,1005.11,162.33
10/23/2015,7254,7254,4822,5224,7254,0,32.7,974.65,138.35
10/24/2015,7348,7348,4558,5617,7348,0,32.8,1060.78,137.55
10/25/2015,7661,7661,4691,6298,7661,0,32.4,1031.57,143.31
10/26/2015,7591,7591,4812,6006,7591,0,32.3,1024.9,142.86
10/27/2015,7603,7603,4763,6106,7603,0,32,1029.98,146.33
10/28/2015,7610,7610,4811,6122,7610,0,31.4,1015.34,141.62
10/29/2015,7485,7485,4872,6056,7485,0,32,1013.5,141.72
10/30/2015,6921,6921,4518,4960,6921,0,31.1,1022.59,127.2
10/31/2015,7264,7264,4484,5297,7264,0,30.4,992.57,129.73
11/1/2015,7142,7142,4541,5764,7142,0,29.3,1000.72,134.25
11/2/2015,7462,7462,4340,5657,7462,0,30,1010.2,131.1
11/3/2015,7379,7379,4463,5835,7379,0,31.4,1019.97,135.16
11/4/2015,7212,7212,4715,6084,7212,0,32.9,995.15,139.2
11/5/2015,7228,7228,4702,6009,7228,0,31.2,1009.23,139.58
11/6/2015,6755,6755,4314,4663,6755,0,32,963.86,122.58
11/7/2015,7305,7305,4280,5254,7305,0,31.5,1027.63,127.37
11/8/2015,7101,7101,4365,5692,7101,0,31.2,1002.55,130.14
11/9/2015,7101,7101,4365,5692,7101,0,31.2,1002.55,130.14
11/10/2015,7101,7101,4365,5692,7101,0,31.2,1002.55,130.14
11/11/2015,7302,7302,4272,5473,7302,0,30.6,987.11,128.4
11/12/2015,7246,7246,4265,5558,7246,0,31,1001.82,130.92
11/13/2015,6470,6470,4012,4327,6470,0,30.5,923.04,113.46
11/14/2015,6968,6968,3903,5065,6968,0,30.6,959.57,121.64
11/15/2015,7349,7349,4308,5513,7349,0,29.3,968.54,127.83
11/16/2015,7263,7263,4234,5458,7263,0,30.5,1007.36,128.33
11/17/2015,7096,7096,4231,5242,7096,0,28.5,997.49,127.27
11/18/2015,7072,7072,4070,5293,7072,0,28.5,957.14,125.36
11/19/2015,7029,7029,4055,5138,7029,0,29.5,949.6,123.69
11/20/2015,6312,6312,3921,4210,6312,0,31.6,884.32,109.25
11/21/2015,7042,7042,3761,4960,7042,0,31.8,965.03,119.44
11/22/2015,7010,7010,4056,5276,7010,0,31.4,975.49,122.86
11/23/2015,7030,7030,4001,5279,7030,0,30.2,950.48,125.01
11/24/2015,6934,6934,4013,5275,6934,0,30,925.81,122.9
11/25/2015,6915,6915,3895,5158,6915,0,29,923.13,122.49
11/26/2015,6871,6871,4000,5133,6871,0,28.5,932.41,121.36
11/27/2015,6053,6053,3829,4165,6053,0,27.6,869.49,106.44
11/28/2015,6736,6736,3558,4671,6736,0,28.6,922.41,114.31
11/29/2015,6911,6911,3860,5290,6911,0,29.8,970.42,120.61
11/30/2015,6911,6911,3860,5290,6911,0,29.8,970.42,120.61
12/1/2015,6886,6886,3842,5224,6886,0,30.3,920.06,121.4
12/2/2015,6925,6925,3918,5248,6925,0,28,899.76,120.39
12/3/2015,6804,6804,3940,5081,6804,0,29.2,865.74,120.46
12/4/2015,6073,6076,3741,4129,6076,0,27.5,824.43,105.05
12/5/2015,6602,6602,3659,4554,6602,0,29.3,897.85,113.39
12/6/2015,6746,6746,3786,4900,6746,0,27.4,901.31,113.77
12/7/2015,6759,6759,3806,5008,6759,0,25.8,888.17,118.02
12/8/2015,6687,6687,3817,5079,6687,0,26.4,915.93,118.72
12/9/2015,6730,6730,3816,4938,6730,0,27.7,921.12,116.47
12/10/2015,6724,6724,3726,4990,6724,0,27.4,934.45,118.87
12/11/2015,6003,6003,3651,4161,6003,0,26.7,885.59,106.02
12/12/2015,6713,6713,3533,4723,6713,0,27.5,974.99,113.85
12/13/2015,6706,6706,3734,5158,6706,0,27.6,975.08,118.09
12/14/2015,6749,6749,3763,5007,6749,0,24.8,922.8,118.57
12/15/2015,6736,6736,3730,4768,6736,0,24.2,867.03,115.85
12/16/2015,5821,5821,3498,3895,5821,0,24.5,849.42,102.6
12/17/2015,6444,6444,3235,4430,6444,0,24.4,937.69,107.17
12/18/2015,5831,5831,3410,3770,5831,0,22.2,837.54,100.31
12/19/2015,6493,6493,3303,4596,6493,0,23.6,896.09,109.94
12/20/2015,6424,6424,3487,4763,6424,0,24,907.3,111.14
12/21/2015,6560,6560,3528,4763,6560,0,24,913.19,112.99
12/22/2015,6576,6576,3546,4866,6576,0,25.5,923.09,114.21
12/23/2015,6558,6558,3582,4783,6558,0,25.5,908.42,112.87
12/24/2015,6548,6548,3607,4954,6548,0,25.5,904.92,114.18
12/25/2015,6548,6548,3607,4954,6548,0,25.5,904.92,114.18
12/26/2015,6548,6548,3607,4954,6548,0,25.5,904.92,114.18
12/27/2015,6667,6667,3309,4777,6667,0,25.2,906.76,113.33
12/28/2015,6636,6636,3574,4970,6636,0,25.4,911.02,114.57
12/29/2015,6656,6656,3538,4960,6656,0,26,904.44,115.42
12/30/2015,6557,6557,3543,4964,6557,0,25.8,891.91,111.55
12/31/2015,6553,6553,3451,5039,6553,0,26.4,879.39,115.33
1/1/2016,5891,5891,3590,4275,5891,0,27.6,839.82,104.07
1/2/2016,6538,6538,3399,4742,6538,0,27,902.62,111.69
1/3/2016,6635,6635,3586,4944,6635,0,25.8,880.89,115.93
1/4/2016,6694,6694,3647,4934,6694,0,26.5,863.28,116.21
1/5/2016,6672,6672,3716,4938,6672,0,25.8,871.71,116.31
1/6/2016,6707,6707,3732,5015,6707,0,26,845.68,117.48
1/7/2016,6754,6754,3649,4894,6754,0,26,882.4,118.21
1/8/2016,6157,6157,3779,4370,6157,0,26.8,841.97,108.33
1/9/2016,6775,6775,3512,4792,6775,0,25.2,902.26,114.57
1/10/2016,6775,6775,3512,4792,6775,0,25.2,902.26,114.57
1/11/2016,6766,6766,3685,5037,6766,0,25.1,888.16,116.81
1/12/2016,6778,6778,3722,5153,6778,0,24.5,915.29,120.02
1/13/2016,6883,6883,3766,5230,6883,0,24.1,922.87,120.82
1/14/2016,6794,6794,3869,5386,6794,0,25.4,931.31,128.41
1/15/2016,6311,6311,3859,4595,6311,0,26,890.25,109.24
1/16/2016,6311,6884,3593,5064,6884,0,26.6,937.14,109.24
1/17/2016,6983,6983,3871,5200,6983,0,25.4,943.84,130.37
1/18/2016,6946,6946,3902,5316,6946,0,25.7,929.17,124.47
1/19/2016,6937,6937,3917,5440,6937,0,25.4,879.63,126.82
1/20/2016,6484,6484,3305,5121,6484,0,22.8,846.72,116.01
1/21/2016,6840,6840,3725,5338,6840,0,22.7,878.56,122.71
1/22/2016,6242,6242,3891,4763,6242,0,20,893.58,110.67
1/23/2016,6939,6939,3594,5305,6939,0,20.8,958.54,120.48
1/24/2016,6954,6954,3883,5669,6954,0,22,901.85,124.78
1/25/2016,7080,7080,3801,5611,7080,0,23.1,848.69,121.45
1/26/2016,6796,6796,3993,5562,6796,0,22.1,854.53,125.27
1/27/2016,6870,6870,3993,5514,6870,0,25,861.6,126.87
1/28/2016,7065,7065,3855,5671,7065,0,25.8,857.46,128.01
1/29/2016,6454,6454,4091,4968,6454,0,25.2,829.17,116.78
1/30/2016,6454,6454,4091,4968,6454,0,25.2,829.17,116.78
1/31/2016,7052,7052,3970,5766,7052,0,26,896.61,129.31
2/1/2016,7024,7024,4007,5837,7024,0,28,870.14,129.44
2/2/2016,7042,7042,4039,5813,7042,0,28.6,850.85,132.87
2/3/2016,7041,7041,4160,5901,7041,0,27.8,898.71,124.89
2/4/2016,6881,6881,4114,5662,6881,0,26.6,886.34,129.35
2/5/2016,6300,6300,4053,4836,6300,0,26.7,844.94,114.63
2/6/2016,7074,7074,3727,5338,7074,0,26.8,859.44,123.7
2/7/2016,7127,7127,4101,5755,7127,0,28.4,898.56,128.57
2/8/2016,7155,7155,4079,5692,7155,0,29.1,871.77,129.51
2/9/2016,7214,7214,3820,5868,7214,0,27.5,902.29,130.45
2/10/2016,7214,7214,3820,5868,7214,0,27.5,902.29,130.45
2/11/2016,7153,7153,4192,5885,7101,0,27.9,918.1,134.6
2/12/2016,6584,6584,3746,4745,6584,0,29.5,891.71,117.76
2/13/2016,7160,7160,3976,5679,7160,0,29,943.89,129.06
2/14/2016,7314,7314,4323,6001,7314,0,28.6,941.74,148.81
2/15/2016,7525,7525,4423,6040,7525,0,30.6,958.51,138.64
2/16/2016,7521,7521,4583,6333,7521,0,31.5,943.36,142.17
2/17/2016,7448,7448,4653,5938,7448,0,31,938,139.81
2/18/2016,7474,7474,4784,6342,7474,0,31,920.78,143.08
2/19/2016,7055,7055,4872,5410,7055,0,33.6,914.55,132.83
2/20/2016,7497,7497,4734,5748,7497,0,34,939.47,141.27
2/21/2016,7588,7130,5099,5524,7130,0,34,952.43,138.65
2/22/2016,7679,7679,5095,6192,7679,0,31.4,996.04,145.63
2/23/2016,7628,7628,5136,6689,7628,0,31,967.12,149.51
2/24/2016,7147,7147,4554,5656,7147,0,26.4,891.19,132.25
2/25/2016,7475,7475,4093,6076,7475,0,30.4,945.57,134.02
2/26/2016,7010,7010,4771,5071,6769,0,31.2,926.66,129.2
2/27/2016,7614,7614,4650,5915,7614,0,31.2,921.26,141.41
2/28/2016,7617,7617,5036,6597,7617,0,31.3,924.64,145.8
2/29/2016,7729,7729,5125,6469,7729,0,31.9,920.73,148.46
3/1/2016,7881,7881,5103,6771,7881,0,32.1,906.29,150.45
3/2/2016,7784,7784,5127,6683,7784,0,32.4,914.73,150.15
3/3/2016,7775,7775,5212,6668,7775,0,33,911.97,152.16
3/4/2016,7413,7413,5149,5485,7413,0,33.5,943.88,139.42
3/5/2016,8002,8002,5125,6127,8002,0,33.4,954.77,148.26
3/6/2016,5946,7130,3615,6968,5946,0,33.6,851.6,142.65
3/7/2016,7485,7485,4352,6151,7485,0,33,940.45,137.98
3/8/2016,7957,7957,5315,6605,7957,0,32.7,938.98,154.45
3/9/2016,7953,7953,5630,6534,7953,0,34.5,935.14,159.37
3/10/2016,7942,7942,6104,7176,7942,0,34.4,919.85,165.31
3/11/2016,7777,7777,5819,6038,7777,0,34.5,926.42,156.42
3/12/2016,7995,7995,6122,6699,7995,0,34.2,936.04,163.29
3/13/2016,7781,7781,6342,6476,7781,202,31.2,923.16,163.47
3/14/2016,7865,7865,5890,6856,7865,0,31.6,935.64,160.72
3/15/2016,8000,7613,5747,6839,7613,348,32.6,928.8,159.81
3/16/2016,8000,7814,5655,6707,7814,167,32.2,930.26,162.22
3/17/2016,7801,7801,5903,6804,7801,0,33.5,935.08,160.48
3/18/2016,7588,7588,5493,5684,7588,0,33.8,898.34,147.56
3/19/2016,7711,7711,4820,6611,7711,0,31,889.93,148.86
3/20/2016,7711,7711,5599,6959,7711,0,32,913.13,180.6
3/21/2016,7950,7584,5816,6905,7584,329,34.8,897.97,160.1
3/22/2016,7900,7634,5408,6620,7626,247,34.2,908.36,171.01
3/23/2016,8025,8025,6221,6997,8025,0,34.2,953.91,168.21
3/24/2016,8050,7923,5805,7048,7923,118,34.5,948.45,163.22
3/25/2016,7788,7788,5758,6048,7788,0,34.6,947.97,154.17
3/26/2016,7825,7825,5819,6576,7825,0,34.7,987.87,158.79
3/27/2016,8088,8088,6198,6979,8088,0,33.2,948.91,167.39
3/28/2016,7013,7054,4993,5991,7013,0,29.2,891.04,146.23
3/29/2016,7005,7005,4610,6245,7005,0,33.6,893.97,136.4
3/30/2016,7352,7352,4992,6675,7352,0,33.8,894.51,143.82
3/31/2016,7352,7352,4992,6675,7352,0,33.8,894.51,143.82
4/1/2016,6272,6272,1759,3634,6272,0,27,840.5,93.3
4/2/2016,7338,7338,4107,5335,7338,0,28,974.06,127.3
4/3/2016,7249,7249,4733,5987,7249,0,31.5,927.93,137.7
4/4/2016,7572,7572,4285,5867,7572,0,33.4,921.81,144.09
4/5/2016,6889,6889,5614,6300,6889,0,31.2,907.79,149.04
4/6/2016,7879,7879,5152,6378,7879,0,34.5,1049.58,153.1
4/7/2016,8157,8157,6002,6919,8157,0,35.2,1022.15,167.03
4/8/2016,8002,8002,5529,5803,8002,0,36,1050.66,169.56
4/9/2016,8348,8348,6045,6651,8348,0,34.8,1021.29,170.37
4/10/2016,8280,8329,6563,7365,8280,0,36,1011.06,177.75
4/11/2016,8350,8054,6539,7389,7949,361,36.6,1006.45,176.56
4/12/2016,8350,8099,6835,7507,8099,226,37,1007.35,178.72
4/13/2016,8250,8050,6742,7479,8050,180,36.8,1006.2,175.98
4/14/2016,7736,7820,6196,6739,7736,0,38,1107.81,168.3
4/15/2016,7976,7976,6064,6399,7976,0,35.6,1114.22,164.35
4/16/2016,7800,7588,6209,6750,7586,193,34.6,992.65,167.85
4/17/2016,8083,8083,6375,7266,8083,0,35.4,1013.67,173.24
4/18/2016,8200,7991,6576,7203,7985,197,33.8,1047.73,169.27
4/19/2016,8250,7958,6548,7363,7958,263,36,1021.33,176.14
4/20/2016,8300,8059,6650,7144,8022,250,35.9,1038.03,176.05
4/21/2016,8300,7948,6574,7328,7942,322,35.5,1049.08,175.43
4/22/2016,8040,8087,5959,6522,8040,0,36.4,1092.23,167.36
4/23/2016,8200,7865,6516,7155,7865,302,36.4,1049.02,172.13
4/24/2016,8300,7668,6347,7123,7522,700,39,1029.48,169.72
4/25/2016,8300,7599,6724,6981,7531,701,37,1011.02,170.14
4/26/2016,8300,7406,6527,6741,7344,860,37,1001.71,168.18
4/27/2016,8300,7573,6591,6607,7573,664,37,1018.24,166.23
4/28/2016,8300,7990,6820,6880,7990,279,36.5,1059.84,172.63
4/29/2016,8250,8098,6391,6904,8098,137,37.4,1041.61,172.3
4/30/2016,8400,7934,6658,6858,7396,904,37,921.76,171.62
5/1/2016,5603,7193,3493,6383,5603,0,32.2,838.79,142.06
5/2/2016,6665,6665,3965,5930,6665,0,33,885.23,129.38
5/3/2016,7800,7513,4832,6173,7400,360,32.4,851.48,154.18
5/4/2016,7967,7967,4613,6325,7967,0,33.6,918.22,150.75
5/5/2016,7514,7514,5056,5908,7514,0,35,1000.23,146.97
5/6/2016,7514,7514,5056,5908,7514,0,35,1000.23,146.97
5/7/2016,6626,6626,5026,6110,6626,0,31.6,920.55,139.66
5/8/2016,8271,8271,4438,6536,8271,0,34,1035.47,149.99
5/9/2016,8026,8026,5968,7140,8026,0,35.6,998.54,170.57
5/10/2016,8200,7927,6089,7154,7927,246,35.7,991.57,171.57
5/11/2016,8250,7940,5809,7010,7940,279,36.4,981.07,166.79
5/12/2016,6479,7772,5891,7304,6479,0,36,907,166.25
5/13/2016,7116,6192,4012,4946,6192,0,33.1,811.74,122.25
5/14/2016,7753,7757,4174,6145,7753,0,34,973.66,139.38
5/15/2016,7692,7733,5622,6913,7692,0,34.7,982.07,159.16
5/16/2016,7900,7678,6045,6706,7678,200,35,949.97,163.85
5/17/2016,7900,7694,6341,7003,7523,339,35.4,944.22,166.64
5/18/2016,7850,7688,5336,6849,7688,146,32.8,957.95,149.51
5/19/2016,7850,7693,5334,6166,7693,141,30.6,936.08,154.75
5/20/2016,7425,7425,4918,5505,7425,0,28.8,911.51,142.55
5/21/2016,6168,6168,3653,4100,6168,0,26.2,870.93,113.48
5/22/2016,7434,7434,4410,6213,7434,0,33,994.61,142.53
5/23/2016,7775,7775,4876,5581,7775,0,35,990.27,156.31
5/24/2016,7775,7775,4876,5581,7775,0,35,990.27,156.31
5/25/2016,6205,7093,4188,6688,6205,0,34.1,921.24,146.53
5/26/2016,7667,7667,4924,6535,7610,0,34.6,973.09,153.3
5/27/2016,8300,7573,6591,6607,7573,664,37,1018.24,166.23
5/28/2016,8001,8001,5251,6026,8001,0,29,1067.55,153.93
5/29/2016,8067,8067,5601,7239,8067,0,34.2,1021.5,163.72
5/30/2016,8100,7909,5842,7112,7909,172,35.5,1003.92,168.04
5/31/2016,7775,7775,6010,7083,7775,0,34.7,997.81,167.15
6/1/2016,8200,7982,5494,6964,7982,196,32.8,1016.31,164.74
6/2/2016,8400,8236,6383,7344,8236,148,35.4,1029.45,176.56
6/3/2016,8250,8049,6358,6742,8049,181,36,983.44,172.55
6/4/2016,8400,8148,6429,7043,8076,292,35,1038.07,182.39
6/5/2016,8482,8482,6605,7040,8482,0,34.6,1045.3,180.23
6/6/2016,8600,8420,6762,7476,8367,210,32.5,1044.85,180.47
6/7/2016,8357,8357,6317,7163,8357,0,32.9,1043.52,189.28
6/8/2016,8650,8510,5921,7199,8510,126,34,1081.79,176.31
6/9/2016,8387,8387,6449,7189,8387,0,31.5,1076.57,177.65
6/10/2016,8402,8402,6077,6536,8402,0,33,1083.87,170.14
6/11/2016,8226,8226,5066,5066,8226,0,34.3,1024.85,163.1
6/12/2016,7774,7774,4767,6176,7774,0,29.5,974.96,151.46
6/13/2016,8285,8285,4884,6389,8285,0,31.2,1026.31,156.39
6/14/2016,8551,8551,5614,6737,8551,0,32.6,1054.34,168.39
6/15/2016,8776,8776,6000,7014,8776,0,32.8,1067.73,175.06
6/16/2016,8711,8711,5973,7108,8711,0,34.2,1072.36,195.05
6/17/2016,8512,8512,6045,6296,8512,0,33.7,1079.96,171.76
6/18/2016,8700,8617,6133,6684,8582,106,34.8,1086.71,177.38
6/19/2016,8671,8671,6547,7507,8671,0,34,1063.47,184.62
6/20/2016,8800,8679,6646,7209,8679,109,35.3,1072.29,182.47
6/21/2016,8800,8647,6663,7377,8590,189,34.7,1115.71,185.87
